,Unnamed: 0,Community Area Mentioned,Day and Time,Number of Times Liked,Number of Times Retweeted,Tweet Content,Tweet Latitude,Tweet Longitude,sentiment,Compound
264,264,englewood,2016-03-04 03:39:22,0.0,5.0,RT @chicagonewsnow: Police Plan DUI Checkpoint on Dan Ryan Saturday Night https://t.co/kAvMSQJDnq #chicago https://t.co/Wly9zFsqKo,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
265,265,englewood,2016-03-04 03:35:38,0.0,5.0,Police Plan DUI Checkpoint on Dan Ryan Saturday Night https://t.co/kAvMSQJDnq #chicago https://t.co/Wly9zFsqKo,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
266,266,englewood,2016-03-04 03:22:40,0.0,0.0,"@SpikeLee It took a bro from another state to ""Call it like it Is"" Thanks Spike! ❤️Calls Chance the Rapper 'Fraud https://t.co/ZK29OtlOVZ #",0.0,0.0,"{'neg': 0.133, 'neu': 0.597, 'pos': 0.27, 'compound': 0.4389}",0.4389
267,267,englewood,2016-03-04 03:07:35,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
268,268,englewood,2016-03-04 02:56:34,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
269,269,englewood,2016-03-04 02:54:56,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
270,270,englewood,2016-03-04 02:25:11,0.0,4.0,"RT @jwanhall: Spike Lee Calls Chance the Rapper 'Fraud,' Rips Local Critics of 'Chi-Raq' https://t.co/rbSLqMJkt8",0.0,0.0,"{'neg': 0.128, 'neu': 0.756, 'pos': 0.116, 'compound': -0.0516}",-0.0516
271,271,englewood,2016-03-04 02:24:58,0.0,1.0,RT @WBBMNewsradio: Did you read this story? River North Woman Invests In Englewood's Renewal https://t.co/hVqSBwmOYC via @SuzanneLeMignot,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
272,272,englewood,2016-03-04 02:24:52,0.0,4.0,"RT @jwanhall: Spike Lee Calls Chance the Rapper 'Fraud,' Rips Local Critics of 'Chi-Raq' https://t.co/rbSLqMJkt8",0.0,0.0,"{'neg': 0.128, 'neu': 0.756, 'pos': 0.116, 'compound': -0.0516}",-0.0516
273,273,englewood,2016-03-04 02:23:22,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
274,274,englewood,2016-03-04 02:21:02,0.0,1.0,Did you read this story? River North Woman Invests In Englewood's Renewal https://t.co/hVqSBwmOYC via @SuzanneLeMignot,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
275,275,englewood,2016-03-04 02:18:41,0.0,4.0,"RT @jwanhall: Spike Lee Calls Chance the Rapper 'Fraud,' Rips Local Critics of 'Chi-Raq' https://t.co/rbSLqMJkt8",0.0,0.0,"{'neg': 0.128, 'neu': 0.756, 'pos': 0.116, 'compound': -0.0516}",-0.0516
276,276,englewood,2016-03-04 02:16:35,0.0,4.0,"RT @jwanhall: Spike Lee Calls Chance the Rapper 'Fraud,' Rips Local Critics of 'Chi-Raq' https://t.co/rbSLqMJkt8",0.0,0.0,"{'neg': 0.128, 'neu': 0.756, 'pos': 0.116, 'compound': -0.0516}",-0.0516
277,277,englewood,2016-03-04 02:13:22,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
278,278,englewood,2016-03-04 02:13:04,0.0,3.0,RT @WBBMNewsradio: River North Woman Invests In Englewood's Renewal https://t.co/0kp0SZiBYw @SuzanneLeMignot,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
279,279,englewood,2016-03-04 02:12:24,0.0,3.0,RT @WBBMNewsradio: River North Woman Invests In Englewood's Renewal https://t.co/0kp0SZiBYw @SuzanneLeMignot,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
280,280,englewood,2016-03-04 01:28:26,0.0,1.0,"RT @SorenHough: The full story on #BernieSanders and the fight for black rights in Englewood, Chicago: https://t.co/p1uijaUjjH #NotMeUs",0.0,0.0,"{'neg': 0.133, 'neu': 0.867, 'pos': 0.0, 'compound': -0.3818}",-0.3818
281,281,englewood,2016-03-04 01:27:05,2.0,1.0,"The full story on #BernieSanders and the fight for black rights in Englewood, Chicago: https://t.co/p1uijaUjjH #NotMeUs",0.0,0.0,"{'neg': 0.148, 'neu': 0.852, 'pos': 0.0, 'compound': -0.3818}",-0.3818
282,282,englewood,2016-03-04 01:20:45,3.0,4.0,"Spike Lee Calls Chance the Rapper 'Fraud,' Rips Local Critics of 'Chi-Raq' https://t.co/rbSLqMJkt8",0.0,0.0,"{'neg': 0.145, 'neu': 0.724, 'pos': 0.132, 'compound': -0.0516}",-0.0516
283,283,englewood,2016-03-04 00:55:27,0.0,0.0,I wasn't  aware there were so many bars on that stretch of the Dan Ryan #WhatAboutWickerPark &amp;Bucktown  @DNAinfoCHI https://t.co/szJixJ2h7f,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
284,284,englewood,2016-03-04 00:27:11,0.0,239.0,RT @thickred3x: Part 1 of some Chicago Southside Englewood shit @kingLongLeg Loft! My camara man the shit... https://t.co/NfVtFqcdZL,0.0,0.0,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.5983}",-0.5983
285,285,englewood,2016-03-04 00:22:08,2.0,0.0,For Updates &amp; more... Visit LouDGangUSA https://t.co/cwgVEzFGh8 #LouDGangUSA #Chicago #music #Englewood #rap #hiphop #greencrack #RT,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
286,286,englewood,2016-03-04 00:10:06,0.0,0.0,River North Woman Invests In #Englewood’s Renewal: (CBS) – A River North woman spent two… https://t.co/OuoroXnZCn,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
287,287,englewood,2016-03-04 00:09:00,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
288,288,englewood,2016-03-04 00:02:55,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
289,289,englewood,2016-03-03 23:50:18,0.0,0.0,River North Woman Invests In Englewood’s Renewal - https://t.co/61XxOrEfGL,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
290,290,englewood,2016-03-03 23:49:03,0.0,3.0,RT @WBBMNewsradio: River North Woman Invests In Englewood's Renewal https://t.co/0kp0SZiBYw @SuzanneLeMignot,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
291,291,englewood,2016-03-03 23:44:06,2.0,3.0,River North Woman Invests In Englewood's Renewal https://t.co/0kp0SZiBYw @SuzanneLeMignot,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
292,292,englewood,2016-03-03 22:25:49,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
293,293,englewood,2016-03-03 22:15:14,0.0,4.0,"RT @DNAinfoCHI: Spike Lee slams critics — including @ChancetheRapper — during ""Chi-Raq"" screening  https://t.co/ltPVAFcS4T https://t.co/bWx…",0.0,0.0,"{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.296}",-0.296
294,294,englewood,2016-03-03 22:13:50,0.0,3.0,RT @CSTbreaking: 70-year-old woman dies more than two months after Englewood fire https://t.co/0o4zog6kbh,0.0,0.0,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.34}",-0.34
295,295,englewood,2016-03-03 22:12:50,0.0,6.0,"RT @PastahJ: Great article about #goodinenglewood ""Flint Lives Matter"" in @DNAinfoCHI today.  Join @CanaanLoveGP in our response! https://t…",0.0,0.0,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.7712}",0.7712
296,296,englewood,2016-03-03 22:08:41,0.0,4.0,"RT @DNAinfoCHI: Spike Lee slams critics — including @ChancetheRapper — during ""Chi-Raq"" screening  https://t.co/ltPVAFcS4T https://t.co/bWx…",0.0,0.0,"{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.296}",-0.296
297,297,englewood,2016-03-03 21:53:14,3.0,6.0,"Great article about #goodinenglewood ""Flint Lives Matter"" in @DNAinfoCHI today.  Join @CanaanLoveGP in our response! https://t.co/hIFY02EnC3",0.0,0.0,"{'neg': 0.0, 'neu': 0.628, 'pos': 0.372, 'compound': 0.7712}",0.7712
298,298,englewood,2016-03-03 21:45:51,0.0,10.0,RT @Food_Tank: Cafe hopes to build up Chicago's #Englewood with healthier food: https://t.co/mUCSG3dmuL @chicagotribune https://t.co/8Wok4E…,0.0,0.0,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4215}",0.4215
299,299,englewood,2016-03-03 21:38:14,0.0,0.0,"Spike Lee Calls Chance the Rapper 'Fraud,' Rips Local Critics of 'Chi-Raq' via @DNAinfoCHI https://t.co/BfPAMtrHtH",0.0,0.0,"{'neg': 0.128, 'neu': 0.756, 'pos': 0.116, 'compound': -0.0516}",-0.0516
300,300,englewood,2016-03-03 21:26:33,0.0,4.0,"RT @DNAinfoCHI: Spike Lee slams critics — including @ChancetheRapper — during ""Chi-Raq"" screening  https://t.co/ltPVAFcS4T https://t.co/bWx…",0.0,0.0,"{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.296}",-0.296
301,301,englewood,2016-03-03 21:21:19,0.0,3.0,RT @CSTbreaking: 70-year-old woman dies more than two months after Englewood fire https://t.co/0o4zog6kbh,0.0,0.0,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.34}",-0.34
302,302,englewood,2016-03-03 21:20:10,1.0,3.0,70-year-old woman dies more than two months after Englewood fire https://t.co/0o4zog6kbh,0.0,0.0,"{'neg': 0.194, 'neu': 0.806, 'pos': 0.0, 'compound': -0.34}",-0.34
303,303,englewood,2016-03-03 21:19:59,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
304,304,englewood,2016-03-03 21:16:15,0.0,4.0,"RT @DNAinfoCHI: Spike Lee slams critics — including @ChancetheRapper — during ""Chi-Raq"" screening  https://t.co/ltPVAFcS4T https://t.co/bWx…",0.0,0.0,"{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.296}",-0.296
305,305,englewood,2016-03-03 21:15:13,3.0,4.0,"Spike Lee slams critics — including @ChancetheRapper — during ""Chi-Raq"" screening  https://t.co/ltPVAFcS4T https://t.co/bWxftX7zwi",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
306,306,englewood,2016-03-03 21:11:35,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
307,307,englewood,2016-03-03 21:07:06,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
308,308,englewood,2016-03-03 20:58:08,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
309,309,englewood,2016-03-03 20:50:06,0.0,0.0,"In Englewood, railroad presses on with freight yard project - Chicago Tribune #freight https://t.co/UnsK82Wz4R",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
310,310,englewood,2016-03-03 20:29:34,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
311,311,englewood,2016-03-03 20:23:15,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
312,312,englewood,2016-03-03 20:18:07,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
313,313,englewood,2016-03-03 20:11:51,0.0,0.0,"You can do it!!! Let's go champ!!! @ Chicago (Englewood neighborhood), Illinois https://t.co/W1NSw0dHEp",0.0,0.0,"{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.6449}",0.6449
314,314,englewood,2016-03-03 20:02:05,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
315,315,englewood,2016-03-03 20:01:49,0.0,0.0,"Spike Lee Calls Chance the Rapper 'Fraud,' Rips Local Critics of 'Chi-Raq' via @DNAinfoCHI https://t.co/tiwr4T1Mwf",0.0,0.0,"{'neg': 0.128, 'neu': 0.756, 'pos': 0.116, 'compound': -0.0516}",-0.0516
316,316,englewood,2016-03-03 20:01:42,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
317,317,englewood,2016-03-03 19:54:43,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
318,318,englewood,2016-03-03 19:53:16,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
319,319,englewood,2016-03-03 19:49:52,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
320,320,englewood,2016-03-03 19:47:05,0.0,0.0,"Spike Lee Calls Chance the Rapper 'Fraud,' Rips Local Critics of 'Chi-Raq' - DNAinfo https://t.co/6w6jcC795E",0.0,0.0,"{'neg': 0.136, 'neu': 0.741, 'pos': 0.123, 'compound': -0.0516}",-0.0516
321,321,englewood,2016-03-03 19:45:42,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
322,322,englewood,2016-03-03 19:43:42,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
323,323,englewood,2016-03-03 19:43:34,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
324,324,englewood,2016-03-03 19:37:01,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
325,325,englewood,2016-03-03 19:36:59,0.0,0.0,"@LaurenceWHolmes  Spike Lee calls Chance The Rapper a ""fraud,"" rips local critics of #Chiraq https://t.co/Pn2N5uraW8 https://t.co/vTj65lTc70",0.0,0.0,"{'neg': 0.128, 'neu': 0.756, 'pos': 0.116, 'compound': -0.0516}",-0.0516
326,326,englewood,2016-03-03 19:36:46,0.0,0.0,"@goldietaylor  Spike Lee calls Chance The Rapper a ""fraud,"" rips local critics of #Chiraq https://t.co/Pn2N5uraW8 https://t.co/vTj65lTc70",0.0,0.0,"{'neg': 0.128, 'neu': 0.756, 'pos': 0.116, 'compound': -0.0516}",-0.0516
327,327,englewood,2016-03-03 19:36:38,0.0,0.0,"@Nettaaaaaaaa  Spike Lee calls Chance The Rapper a ""fraud,"" rips local critics of #Chiraq https://t.co/Pn2N5uraW8 https://t.co/vTj65lTc70",0.0,0.0,"{'neg': 0.128, 'neu': 0.756, 'pos': 0.116, 'compound': -0.0516}",-0.0516
328,328,englewood,2016-03-03 19:36:33,0.0,0.0,"@ShaunKing  Spike Lee calls Chance The Rapper a ""fraud,"" rips local critics of #Chiraq https://t.co/Pn2N5uraW8 https://t.co/vTj65lTc70",0.0,0.0,"{'neg': 0.128, 'neu': 0.756, 'pos': 0.116, 'compound': -0.0516}",-0.0516
329,329,englewood,2016-03-03 19:36:27,0.0,0.0,"@deray Spike Lee calls Chance The Rapper a ""fraud,"" rips local critics of #Chiraq https://t.co/Pn2N5uraW8 https://t.co/vTj65lTc70",0.0,0.0,"{'neg': 0.128, 'neu': 0.756, 'pos': 0.116, 'compound': -0.0516}",-0.0516
330,330,englewood,2016-03-03 19:33:35,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
331,331,englewood,2016-03-03 19:31:53,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
332,332,englewood,2016-03-03 19:30:08,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
333,333,englewood,2016-03-03 19:29:40,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
334,334,englewood,2016-03-03 19:29:13,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
335,335,englewood,2016-03-03 19:27:40,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
336,336,englewood,2016-03-03 19:26:55,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
337,337,englewood,2016-03-03 19:25:05,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
338,338,englewood,2016-03-03 19:23:57,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
339,339,englewood,2016-03-03 19:22:52,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
340,340,englewood,2016-03-03 19:20:24,0.0,3.0,RT @d_holli: South Side Chicago Struggles with Abandoned Buildings: Demolish or Rehab? https://t.co/yqIiCevrMU localw weigh in via @AndreaV…,0.0,0.0,"{'neg': 0.256, 'neu': 0.744, 'pos': 0.0, 'compound': -0.6705}",-0.6705
341,341,englewood,2016-03-03 19:17:59,0.0,0.0,"Thought-provoking Q&amp;A at @NorthwesternU about #chiraqthemovie with @SpikeLee last night--https://t.co/hxv7NSD9tS, https://t.co/wPoutKMmRr",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
342,342,englewood,2016-03-03 18:54:31,0.0,3.0,RT @d_holli: South Side Chicago Struggles with Abandoned Buildings: Demolish or Rehab? https://t.co/yqIiCevrMU localw weigh in via @AndreaV…,0.0,0.0,"{'neg': 0.256, 'neu': 0.744, 'pos': 0.0, 'compound': -0.6705}",-0.6705
343,343,englewood,2016-03-03 17:49:55,0.0,5.0,"RT @stonedefenselaw: Man Was Drunk As He Blew Red Light, Caused Crash That Ejected Kids: Police https://t.co/AIf5L1sfau",0.0,0.0,"{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.6249}",-0.6249
344,344,englewood,2016-03-03 17:45:58,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
345,345,englewood,2016-03-03 17:36:26,0.0,0.0,"Spike Lee Calls Chance the Rapper 'Fraud,' Rips Local Critics of 'Chi-Raq' via @DNAinfoCHI https://t.co/KqEfpNbClU",0.0,0.0,"{'neg': 0.128, 'neu': 0.756, 'pos': 0.116, 'compound': -0.0516}",-0.0516
346,346,englewood,2016-03-03 17:30:10,0.0,2.0,"RT @AJamaal96351: One person was fatally shot by Chicago police Sunday in the West Englewood neighborhood on the city's South Side, police …",0.0,0.0,"{'neg': 0.16, 'neu': 0.84, 'pos': 0.0, 'compound': -0.6369}",-0.6369
347,347,englewood,2016-03-03 17:07:13,0.0,2.0,"RT @dnainfo_breen: @ShaunKing Spike Lee Calls Chance The Rapper 'Fraud,' Rips Local Critics of 'Chiraq' https://t.co/9JJ1sMQJ6d https://t.c…",0.0,0.0,"{'neg': 0.115, 'neu': 0.781, 'pos': 0.104, 'compound': -0.0516}",-0.0516
348,348,englewood,2016-03-03 17:05:11,1.0,0.0,"Good write up about efforts to support residents in Flint, MI - Check it out! https://t.co/hF91DoSPQQ https://t.co/PCaqD2QKrE",0.0,0.0,"{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.7088}",0.7088
349,349,englewood,2016-03-03 17:02:32,0.0,2.0,"RT @dnainfo_breen: @ShaunKing Spike Lee Calls Chance The Rapper 'Fraud,' Rips Local Critics of 'Chiraq' https://t.co/9JJ1sMQJ6d https://t.c…",0.0,0.0,"{'neg': 0.115, 'neu': 0.781, 'pos': 0.104, 'compound': -0.0516}",-0.0516
350,350,englewood,2016-03-03 16:42:51,0.0,0.0,#GreatinEnglewood - Englewood Groups Unite to Help Flint Water Crisis Victims via @DNAinfoCHI https://t.co/w8GnVHOpl9,0.0,0.0,"{'neg': 0.335, 'neu': 0.524, 'pos': 0.141, 'compound': -0.5719}",-0.5719
